
BUF,buffalo-sabres,Tyson Jost,17,25,5'11",187 lbs,L,St. Albert,CAN,03/14/98,
BUF,buffalo-sabres,Peyton Krebs,19,23,6'0",187 lbs,L,Calgary,CAN,01/26/01,
BUF,buffalo-sabres,Casey Mittelstadt,37,25,6'1",195 lbs,L,Eden Prairie,MN,11/22/98,
BUF,buffalo-sabres,Zach Benson,9,18,5'10",170 lbs,L,Chilliwack,CAN,05/12/05,
BUF,buffalo-sabres,Zemgus Girgensons,28,30,6'2",200 lbs,L,Riga,Latvia,01/05/94,
BUF,buffalo-sabres,Jordan Greenway,12,27,6'6",231 lbs,L,Canton,NY,02/16/97,
BUF,buffalo-sabres,Brett Murray,81,25,6'5",228 lbs,,Bolton,CAN,07/20/98,
BUF,buffalo-sabres,Victor Olofsson,71,28,5'11",181 lbs,L,Ornskoldsvik,Sweden,07/18/95,
BUF,buffalo-sabres,Eric Robinson,50,28,6'2",211 lbs,L,Bellmawr,NJ,06/14/95,
BUF,buffalo-sabres,Jeff Skinner,53,31,5'11",200 lbs,L,Toronto,CAN,05/16/92,
BUF,buffalo-sabres,Kyle Okposo,21,35,6'0",216 lbs,R,Saint Paul,MN,04/16/88,
BUF,buffalo-sabres,JJ Peterka,77,22,6'0",189 lbs,L,Munich,Germany,01/14/02,
BUF,buffalo-sabres,Jack Quinn,22,22,6'1",185 lbs,R,Ottawa,CAN,09/19/01,
BUF,buffalo-sabres,Tage Thompson,72,26,6'6",220 lbs,R,Phoenix,AZ,10/30/97,
BUF,buffalo-sabres,Alex Tuch,89,27,6'4",215 lbs,R,Syracuse,NY,05/10/96,
BUF,buffalo-sabres,Jacob Bryson,78,26,5'9",174 lbs,L,London,CAN,11/18/97,
BUF,buffalo-sabres,Connor Clifton,75,28,5'11",192 lbs,R,Matawan,NJ,04/28/95,
BUF,buffalo-sabres,Rasmus Dahlin,26,23,6'3",204 lbs,L,Lidkoping,Sweden,04/13/00,
BUF,buffalo-sabres,Erik Johnson,6,35,6'4",225 lbs,R,Bloomington,MN,03/21/88,
BUF,buffalo-sabres,Ryan Johnson,33,22,6'1",195 lbs,L,Newport Beach,CA,07/24/01,
BUF,buffalo-sabres,Henri Jokiharju,10,24,6'0",200 lbs,R,Oulu,Finland,06/17/99,
BUF,buffalo-sabres,Owen Power,25,21,6'6",221 lbs,L,Mississauga,CAN,11/22/02,
BUF,buffalo-sabres,Mattias Samuelsson,23,23,6'4",224 lbs,L,Philadelphia,PA,03/14/00,
BUF,buffalo-sabres,Eric Comrie,31,28,6'1",190 lbs,L,Edmonton,CAN,07/06/95,
BUF,buffalo-sabres,Devin Cooley,62,26,6'5",192 lbs,L,Los Gatos,CA,05/25/97,
BUF,buffalo-sabres,UkkoPekka Luukkonen,1,24,6'5",217 lbs,L,Espoo,Finland,03/09/99,
DET,detroit-red-wings,Andrew Copp,18,29,6'1",203 lbs,L,Ann Arbor,MI,07/08/94,
DET,detroit-red-wings,Austin Czarnik,21,31,5'9",175 lbs,R,Washington,MI,12/12/92,
DET,detroit-red-wings,Robby Fabbri,14,28,6'1",185 lbs,L,Mississauga,CAN,01/22/96,
DET,detroit-red-wings,Klim Kostin,24,24,6'4",232 lbs,L,Penza,Russia,05/05/99,
DET,detroit-red-wings,Dylan Larkin,71,27,6'1",199 lbs,L,Waterford,MI,07/30/96,
DET,detroit-red-wings,Michael Rasmussen,27,24,6'6",220 lbs,L,Surrey,CAN,04/17/99,
DET,detroit-red-wings,Joe Veleno,90,24,6'1",201 lbs,L,Montreal,CAN,01/13/00,
DET,detroit-red-wings,J.T. Compher,37,28,6'0",195 lbs,R,Northbrook,IL,04/08/95,
DET,detroit-red-wings,David Perron,57,35,6'0",195 lbs,R,Sherbrooke,CAN,05/28/88,
DET,detroit-red-wings,Lucas Raymond,23,21,5'11",188 lbs,R,Goteborg,Sweden,03/28/02,
DET,detroit-red-wings,Alex DeBrincat,93,26,5'8",180 lbs,R,Farmington Hills,MI,12/18/97,
DET,detroit-red-wings,Christian Fischer,36,26,6'0",208 lbs,R,Chicago,IL,04/15/97,
DET,detroit-red-wings,Patrick Kane,88,35,5'10",177 lbs,L,Buffalo,NY,11/19/88,
DET,detroit-red-wings,Daniel Sprong,17,26,6'0",195 lbs,R,Amsterdam,Netherlands,03/17/97,
DET,detroit-red-wings,Ben Chiarot,8,32,6'3",224 lbs,L,Hamilton,CAN,05/09/91,
DET,detroit-red-wings,Shayne Gostisbehere,41,30,5'11",183 lbs,L,Pembroke Pines,FL,04/20/93,
DET,detroit-red-wings,Justin Holl,3,32,6'4",194 lbs,R,Shorewood,MN,01/30/92,
DET,detroit-red-wings,Olli Maatta,2,29,6'2",207 lbs,L,Jyvaskyla,Finland,08/22/94,
DET,detroit-red-wings,Jeff Petry,46,36,6'3",208 lbs,R,Ann Arbor,MI,12/09/87,
DET,detroit-red-wings,Moritz Seider,53,22,6'3",205 lbs,R,Zell,Germany,04/06/01,
DET,detroit-red-wings,Jake Walman,96,28,6'1",218 lbs,L,Toronto,CAN,02/20/96,
DET,detroit-red-wings,Ville Husso,35,29,6'3",205 lbs,L,Helsinki,Finland,02/06/95,
DET,detroit-red-wings,Alex Lyon,34,31,6'1",196 lbs,L,Baudette,MN,12/09/92,
DET,detroit-red-wings,James Reimer,47,35,6'2",200 lbs,L,Morweena,CAN,03/15/88,
FLA,florida-panthers,Aleksander Barkov,16,28,6'3",215 lbs,L,Tampere,Finland,09/02/95,
FLA,florida-panthers,Sam Bennett,9,27,6'1",195 lbs,L,Holland Landing,CAN,06/20/96,
FLA,florida-panthers,Nick Cousins,21,30,5'11",186 lbs,L,Belleville,CAN,07/20/93,
FLA,florida-panthers,Steven Lorentz,18,27,6'4",216 lbs,L,Waterloo,CAN,04/13/96,
FLA,florida-panthers,Anton Lundell,15,22,6'1",190 lbs,L,Espoo,Finland,10/03/01,
FLA,florida-panthers,Eetu Luostarinen,27,25,6'3",190 lbs,L,Kuopio,Finland,09/02/98,
FLA,florida-panthers,Sam Reinhart,13,28,6'2",193 lbs,R,Vancouver,CAN,11/06/95,
FLA,florida-panthers,Evan Rodrigues,17,30,5'11",175 lbs,R,Toronto,CAN,07/28/93,
FLA,florida-panthers,Kevin Stenlund,82,27,6'5",215 lbs,R,Stockholm,Sweden,09/20/96,
FLA,florida-panthers,Carter Verhaeghe,23,28,6'2",180 lbs,L,Toronto,CAN,08/14/95,
FLA,florida-panthers,Jonah Gadjovich,12,25,6'2",209 lbs,L,Whitby,CAN,10/12/98,
FLA,florida-panthers,Ryan Lomberg,94,29,5'9",184 lbs,L,Richmond Hill,CAN,12/09/94,
FLA,florida-panthers,Matthew Tkachuk,19,26,6'2",206 lbs,L,Scottsdale,AZ,12/11/97,
FLA,florida-panthers,William Lockwood,67,25,6'0",178 lbs,R,Bloomfield Hills,MI,06/20/98,
FLA,florida-panthers,Uvis Balinskis,26,27,6'0",196 lbs,,Ventspils,Latvia,08/01/96,
FLA,florida-panthers,Aaron Ekblad,5,28,6'4",215 lbs,R,Belle River,CAN,02/07/96,
FLA,florida-panthers,Oliver EkmanLarsson,91,32,6'2",191 lbs,L,Karlskrona,Sweden,07/17/91,
FLA,florida-panthers,Gustav Forsling,42,27,6'0",195 lbs,L,Linkoping,Sweden,06/12/96,
FLA,florida-panthers,Dmitry Kulikov,7,33,6'1",201 lbs,L,Lipetsk,USSR,10/29/90,
FLA,florida-panthers,Josh Mahura,28,25,6'0",193 lbs,L,St. Albert,CAN,05/05/98,
FLA,florida-panthers,Niko Mikkola,77,27,6'5",206 lbs,L,Imatra,Finland,04/27/96,
FLA,florida-panthers,Brandon Montour,62,29,6'0",199 lbs,R,Brantford,CAN,04/11/94,
FLA,florida-panthers,Sergei Bobrovsky,72,35,6'2",188 lbs,L,Novokuznetsk,USSR,09/20/88,
FLA,florida-panthers,Anthony Stolarz,41,30,6'6",243 lbs,L,Edison,NJ,01/20/94,
MTL,montreal-canadiens,Kirby Dach,77,23,6'4",217 lbs,R,Fort Saskatchewan,CAN,01/21/01,
MTL,montreal-canadiens,Christian Dvorak,28,28,6'1",192 lbs,L,Palos,IL,02/02/96,
MTL,montreal-canadiens,Jake Evans,71,27,6'1",187 lbs,R,Toronto,CAN,06/02/96,
MTL,montreal-canadiens,Alex Newhook,15,23,5'11",199 lbs,L,St. John&#x27;s,CAN,01/28/01,
MTL,montreal-canadiens,Nick Suzuki,14,24,5'11",212 lbs,R,London,CAN,08/10/99,
MTL,montreal-canadiens,Colin White,36,27,5'11",191 lbs,R,Boston,MA,01/30/97,
MTL,montreal-canadiens,Filip Cederqvist,49,23,,,,,08/23/00,
MTL,montreal-canadiens,Rafael HarveyPinard,49,25,5'9",184 lbs,L,Jonquiere,CAN,01/06/99,
MTL,montreal-canadiens,Emil Heineman,51,22,6'1",185 lbs,L,Leksand,Sweden,11/16/01,
MTL,montreal-canadiens,Tanner Pearson,70,31,6'1",207 lbs,L,Kitchener,CAN,08/10/92,
MTL,montreal-canadiens,Michael Pezzetta,55,25,6'1",217 lbs,L,Toronto,CAN,03/13/98,
MTL,montreal-canadiens,Juraj Slafkovsky,20,19,6'3",230 lbs,L,Kosice,Slovakia,03/30/04,
MTL,montreal-canadiens,Josh Anderson,17,29,6'3",224 lbs,R,Burlington,CAN,05/07/94,
MTL,montreal-canadiens,Joel Armia,40,30,6'3",216 lbs,R,Pori,Finland,05/31/93,
MTL,montreal-canadiens,Cole Caufield,22,23,5'8",175 lbs,R,Stevens Point,WI,01/02/01,
MTL,montreal-canadiens,Brendan Gallagher,11,31,5'9",184 lbs,R,Edmonton,CAN,05/06/92,
MTL,montreal-canadiens,Joshua Roy,89,20,6'0",187 lbs,L,SaintGeorges,CAN,08/03/03,
MTL,montreal-canadiens,Jesse Ylonen,56,24,6'1",200 lbs,R,Scottsdale,AZ,10/03/99,
MTL,montreal-canadiens,Justin Barron,52,22,6'2",202 lbs,R,Halifax,CAN,11/15/01,
MTL,montreal-canadiens,Nicolas Beaudin,92,24,5'11",168 lbs,L,Chateauguay,CAN,10/07/99,
MTL,montreal-canadiens,Kaiden Guhle,21,22,6'3",201 lbs,L,Sherwood Park,CAN,01/18/02,
MTL,montreal-canadiens,Jordan Harris,54,23,5'11",189 lbs,L,Haverhill,MA,07/07/00,
MTL,montreal-canadiens,Johnathan Kovacevic,26,26,6'5",223 lbs,R,Niagara Falls,CAN,07/12/97,
MTL,montreal-canadiens,Mike Matheson,8,29,6'2",196 lbs,L,PointeClaire,CAN,02/27/94,
MTL,montreal-canadiens,Mattias Norlinder,59,23,5'11",179 lbs,L,Kramfors,Sweden,04/12/00,
MTL,montreal-canadiens,David Savard,58,33,6'1",238 lbs,R,SaintHyacinthe,CAN,10/22/90,
MTL,montreal-canadiens,Jayden Struble,47,22,6'1",205 lbs,,Cumberland,RI,08/09/01,
MTL,montreal-canadiens,Chris Wideman,6,34,5'10",180 lbs,R,Saint Louis,MO,01/07/90,
MTL,montreal-canadiens,Arber Xhekaj,72,23,6'4",240 lbs,L,Hamilton,CAN,01/30/01,
MTL,montreal-canadiens,Jake Allen,34,33,6'2",197 lbs,L,Fredericton,CAN,08/07/90,
MTL,montreal-canadiens,Sam Montembeault,35,27,6'3",222 lbs,L,Becancour,CAN,10/30/96,
MTL,montreal-canadiens,Carey Price,31,36,6'3",217 lbs,L,Burns Lake,CAN,08/16/87,
MTL,montreal-canadiens,Cayden Primeau,30,24,6'3",207 lbs,L,Voorhees,NJ,08/11/99,
OTT,ottawa-senators,Rourke Chartier,49,27,6'0",201 lbs,L,Saskatoon,CAN,04/03/96,
OTT,ottawa-senators,Ridly Greig,71,21,6'0",184 lbs,L,Lethbridge,CAN,08/08/02,
OTT,ottawa-senators,Matthew Highmore,15,27,5'11",188 lbs,L,Halifax,CAN,02/27/96,
OTT,ottawa-senators,Mark Kastelic,12,24,6'4",226 lbs,R,Phoenix,AZ,03/11/99,
OTT,ottawa-senators,Josh Norris,9,24,6'2",195 lbs,L,Oxford,MI,05/05/99,
OTT,ottawa-senators,Shane Pinto,57,23,6'2",191 lbs,R,Franklin Square,NY,11/12/00,
OTT,ottawa-senators,Tim Stutzle,18,22,6'0",197 lbs,L,Viersen,Germany,01/15/02,
OTT,ottawa-senators,Angus Crookshank,59,24,5'10",181 lbs,,North Vancouver,CAN,10/02/99,
OTT,ottawa-senators,Roby Jarventie,52,21,6'2",184 lbs,L,Tampere,Finland,08/08/02,
OTT,ottawa-senators,Parker Kelly,27,24,6'1",185 lbs,L,Camrose,CAN,05/14/99,
OTT,ottawa-senators,Dominik Kubalik,81,28,6'2",192 lbs,L,Plzen,Czechia,08/21/95,
OTT,ottawa-senators,Jiri Smejkal,13,27,6'4",209 lbs,L,Ceske Budejovice,Czechoslovakia,11/05/96,
OTT,ottawa-senators,Brady Tkachuk,7,24,6'4",225 lbs,L,Scottsdale,AZ,09/16/99,
OTT,ottawa-senators,Drake Batherson,19,25,6'3",203 lbs,R,Fort Wayne,IN,04/27/98,
OTT,ottawa-senators,Tarun Fizer,22,5'11",168 lbs,,Chestermere,CAN,03/01/01,
OTT,ottawa-senators,Claude Giroux,28,36,5'11",188 lbs,R,Hearst,CAN,01/12/88,
OTT,ottawa-senators,Mathieu Joseph,21,27,6'1",186 lbs,R,Laval,CAN,02/09/97,
OTT,ottawa-senators,Vladimir Tarasenko,91,32,6'1",219 lbs,L,Yaroslavl,Russia,12/13/91,
OTT,ottawa-senators,Jacob BernardDocker,24,23,6'0",190 lbs,R,Canmore,CAN,06/30/00,
OTT,ottawa-senators,Erik Brannstrom,26,24,5'10",185 lbs,L,Eksjo,Sweden,09/02/99,
OTT,ottawa-senators,Thomas Chabot,72,27,6'2",203 lbs,L,SainteMarie,CAN,01/30/97,
OTT,ottawa-senators,Jakob Chychrun,6,25,6'2",205 lbs,L,Boca Raton,FL,03/31/98,
OTT,ottawa-senators,Travis Hamonic,23,33,6'1",200 lbs,R,St. Malo,CAN,08/16/90,
OTT,ottawa-senators,Tyler Kleven,43,21,6'4",213 lbs,,Fargo,ND,05/10/02,
OTT,ottawa-senators,Jacob Larsson,32,26,6'2",193 lbs,L,Ljungby,Sweden,04/29/97,
OTT,ottawa-senators,Jake Sanderson,85,21,6'2",203 lbs,L,Whitefish,MT,07/08/02,
OTT,ottawa-senators,Artem Zub,2,28,6'3",204 lbs,R,Khabarovsk,USSR,10/03/95,
OTT,ottawa-senators,Anton Forsberg,31,31,6'3",195 lbs,L,Harnosand,Sweden,11/27/92,
OTT,ottawa-senators,Joonas Korpisalo,70,29,6'3",189 lbs,L,Pori,Finland,04/28/94,
OTT,ottawa-senators,Mads Sogaard,40,23,6'7",196 lbs,L,Aalborg,Denmark,12/13/00,
TB,tampa-bay-lightning,Anthony Cirelli,71,26,6'1",190 lbs,L,Etobicoke,CAN,07/15/97,
TB,tampa-bay-lightning,Michael Eyssimont,23,27,6'0",201 lbs,L,Littleton,CO,09/09/96,
TB,tampa-bay-lightning,Luke Glendening,11,34,5'10",190 lbs,R,Grand Rapids,MI,04/28/89,
TB,tampa-bay-lightning,Waltteri Merela,39,25,6'3",210 lbs,R,Ylojarvi,Finland,07/06/98,
TB,tampa-bay-lightning,Tyler Motte,64,28,5'10",194 lbs,L,Saint Clair,MI,03/10/95,
TB,tampa-bay-lightning,Brayden Point,21,27,5'10",178 lbs,R,Calgary,CAN,03/13/96,
TB,tampa-bay-lightning,Steven Stamkos,91,34,6'1",193 lbs,R,Markham,CAN,02/07/90,
TB,tampa-bay-lightning,Brandon Hagel,38,25,6'2",183 lbs,L,Saskatoon,CAN,08/27/98,
TB,tampa-bay-lightning,Tanner Jeannot,84,26,6'2",220 lbs,L,Oxbow,CAN,05/29/97,
TB,tampa-bay-lightning,Nicholas Paul,20,28,6'3",229 lbs,L,Mississauga,CAN,03/20/95,
TB,tampa-bay-lightning,Conor Sheary,73,31,5'8",179 lbs,L,Winchester,MA,06/08/92,
TB,tampa-bay-lightning,Austin Watson,51,32,6'4",238 lbs,R,Ann Arbor,MI,01/13/92,
TB,tampa-bay-lightning,Mitchell Chaffee,41,26,6'0",205 lbs,R,Grand Rapids,MI,01/26/98,
TB,tampa-bay-lightning,Nikita Kucherov,86,30,5'11",182 lbs,R,Maikop,Russia,06/17/93,
TB,tampa-bay-lightning,Erik Cernak,81,26,6'3",230 lbs,R,Kosice,Slovakia,05/28/97,
TB,tampa-bay-lightning,Maxwell Crozier,65,23,6'1",197 lbs,,Calgary,CAN,04/19/00,
TB,tampa-bay-lightning,Calvin de Haan,44,32,6'1",192 lbs,L,Carp,CAN,05/09/91,
TB,tampa-bay-lightning,Haydn Fleury,7,27,6'4",207 lbs,L,Carlyle,CAN,07/08/96,
TB,tampa-bay-lightning,Victor Hedman,77,33,6'7",246 lbs,L,Ornskoldsvik,Sweden,12/18/90,
TB,tampa-bay-lightning,Emil Martinsen Lilleberg,78,23,6'2",202 lbs,L,Sarpsborg,Norway,02/02/01,
TB,tampa-bay-lightning,Nick Perbix,48,25,6'3",202 lbs,R,Minneapolis,MN,07/15/98,
TB,tampa-bay-lightning,Darren Raddysh,43,27,6'1",195 lbs,R,Toronto,CAN,02/28/96,
TB,tampa-bay-lightning,Mikhail Sergachev,98,25,6'3",211 lbs,L,Nizhnekamsk,Russia,06/25/98,
TB,tampa-bay-lightning,Jonas Johansson,31,28,6'5",219 lbs,L,Gavle,Sweden,09/19/95,
TB,tampa-bay-lightning,Andrei Vasilevskiy,88,29,6'4",220 lbs,L,Tyumen,Russia,07/25/94,
TOR,toronto-maple-leafs,Max Domi,11,28,5'10",208 lbs,L,Winnipeg,CAN,03/02/95,
TOR,toronto-maple-leafs,Noah Gregor,18,25,6'0",192 lbs,L,Beaumont,CAN,07/28/98,
TOR,toronto-maple-leafs,Calle Jarnkrok,19,32,6'0",190 lbs,R,Gavle,Sweden,09/25/91,
TOR,toronto-maple-leafs,David Kampf,64,29,6'2",190 lbs,L,Chomutov,Czechia,01/12/95,
TOR,toronto-maple-leafs,Auston Matthews,34,26,6'3",215 lbs,L,San Ramon,CA,09/17/97,
TOR,toronto-maple-leafs,Bobby McMann,74,27,6'2",210 lbs,L,Wainwright,CAN,06/15/96,
TOR,toronto-maple-leafs,John Tavares,91,33,6'1",211 lbs,L,Mississauga,CAN,09/20/90,
TOR,toronto-maple-leafs,Tyler Bertuzzi,59,29,6'2",200 lbs,L,Sudbury,CAN,02/24/95,
TOR,toronto-maple-leafs,Matthew Knies,23,21,6'3",217 lbs,L,Phoenix,AZ,10/17/02,
TOR,toronto-maple-leafs,Nicholas Robertson,89,22,5'9",178 lbs,L,Arcadia,CA,09/11/01,
TOR,toronto-maple-leafs,Easton Cowan,53,18,5'11",170 lbs,L,Mt. Brydges,CAN,05/20/05,
TOR,toronto-maple-leafs,Pontus Holmberg,29,24,6'0",188 lbs,L,Vasteras,Sweden,03/09/99,
TOR,toronto-maple-leafs,Mitchell Marner,16,26,6'0",180 lbs,R,Markham,CAN,05/05/97,
TOR,toronto-maple-leafs,William Nylander,88,27,6'0",202 lbs,R,Calgary,CAN,05/01/96,
TOR,toronto-maple-leafs,Ryan Reaves,75,37,6'2",226 lbs,R,Winnipeg,CAN,01/20/87,
TOR,toronto-maple-leafs,Alex Steeves,46,24,5'11",187 lbs,L,Eden Prairie,MN,12/10/99,
TOR,toronto-maple-leafs,Simon Benoit,2,25,6'4",205 lbs,L,Laval,CAN,09/19/98,
TOR,toronto-maple-leafs,TJ Brodie,78,33,6'2",187 lbs,L,Chatham,CAN,06/07/90,
TOR,toronto-maple-leafs,Noah Chadwick,18,6'4",187 lbs,,Saskatoon,CAN,05/10/05,
TOR,toronto-maple-leafs,Mark Giordano,55,40,6'0",202 lbs,L,Toronto,CAN,10/03/83,
TOR,toronto-maple-leafs,John Klingberg,3,31,6'2",185 lbs,R,Gothenburg,Sweden,08/14/92,
TOR,toronto-maple-leafs,Mikko Kokkonen,84,23,6'0",200 lbs,,,01/18/01,
TOR,toronto-maple-leafs,William Lagesson,85,28,6'2",211 lbs,L,Gothenburg,Sweden,02/22/96,
TOR,toronto-maple-leafs,Maxime Lajoie,48,26,6'1",196 lbs,L,Calgary,CAN,11/05/97,
TOR,toronto-maple-leafs,Timothy Liljegren,37,24,6'1",190 lbs,R,Kristianstad,Sweden,04/30/99,
TOR,toronto-maple-leafs,Jake McCabe,22,30,6'1",211 lbs,L,Eau Claire,WI,10/12/93,
TOR,toronto-maple-leafs,Jake Muzzin,8,35,6'3",227 lbs,L,Woodstock,CAN,02/21/89,
TOR,toronto-maple-leafs,Morgan Rielly,44,29,6'1",225 lbs,L,Vancouver,CAN,03/09/94,
TOR,toronto-maple-leafs,Marshall Rifai,83,25,6'2",200 lbs,L,Beaconsfield,CAN,03/16/98,
TOR,toronto-maple-leafs,Conor Timmins,25,25,6'2",206 lbs,R,Thorold,CAN,09/18/98,
TOR,toronto-maple-leafs,Martin Jones,31,34,6'5",203 lbs,R,North Vancouver,CAN,01/10/90,
TOR,toronto-maple-leafs,Matt Murray,30,29,6'4",178 lbs,L,Thunder Bay,CAN,05/25/94,
TOR,toronto-maple-leafs,Ilya Samsonov,35,27,6'3",217 lbs,L,Magnitogorsk,Russia,02/22/97,
ARI,arizona-coyotes,Nick Bjugstad,17,31,6'6",209 lbs,R,Blaine,MN,07/17/92,
ARI,arizona-coyotes,Travis Boyd,72,30,6'0",190 lbs,R,Edina,MN,09/14/93,
ARI,arizona-coyotes,Logan Cooley,92,19,5'10",174 lbs,L,Pittsburgh,PA,05/04/04,
ARI,arizona-coyotes,Barrett Hayton,29,23,6'1",207 lbs,L,Peterborough,CAN,06/09/00,
ARI,arizona-coyotes,Alex Kerfoot,15,29,5'11",186 lbs,L,Vancouver,CAN,08/11/94,
ARI,arizona-coyotes,Justin Kirkland,25,27,6'3",183 lbs,L,Winnipeg,CAN,08/02/96,
ARI,arizona-coyotes,Jack McBain,22,24,6'3",201 lbs,L,Toronto,CAN,01/06/00,
ARI,arizona-coyotes,Adam Ruzicka,83,24,6'4",215 lbs,L,Bratislava,Slovakia,05/11/99,
ARI,arizona-coyotes,Nick Schmaltz,8,28,6'0",181 lbs,R,Madison,WI,02/23/96,
ARI,arizona-coyotes,Michael Carcone,53,27,5'9",170 lbs,L,Ajax,CAN,05/19/96,
ARI,arizona-coyotes,Lawson Crouse,67,26,6'4",215 lbs,L,Mt. Brydges,CAN,06/23/97,
ARI,arizona-coyotes,Milos Kelemen,21,24,6'2",212 lbs,L,Lucenec,Slovakia,07/06/99,
ARI,arizona-coyotes,Matias Maccelli,63,23,5'11",176 lbs,L,Turku,Finland,10/14/00,
ARI,arizona-coyotes,Jason Zucker,16,32,5'11",192 lbs,L,Newport Beach,CA,01/16/92,
ARI,arizona-coyotes,Dylan Guenther,11,20,6'2",175 lbs,,Edmonton,CAN,04/10/03,
ARI,arizona-coyotes,Clayton Keller,9,25,5'10",178 lbs,L,Chesterfield,MO,07/29/98,
ARI,arizona-coyotes,Josh Brown,3,30,6'5",220 lbs,R,London,CAN,01/21/94,
ARI,arizona-coyotes,Travis Dermott,33,27,6'0",202 lbs,L,Newmarket,CAN,12/22/96,
ARI,arizona-coyotes,Matt Dumba,24,29,6'0",181 lbs,R,Calgary,CAN,07/25/94,
ARI,arizona-coyotes,Sean Durzi,50,25,6'0",195 lbs,R,Mississauga,CAN,10/21/98,
ARI,arizona-coyotes,Michael Kesselring,5,24,6'4",190 lbs,,New Hampton,NH,01/13/00,
ARI,arizona-coyotes,Patrik Koch,64,27,6'1",185 lbs,L,Malacky,Slovakia,12/08/96,
ARI,arizona-coyotes,Vladislav Kolyachonok,52,22,6'1",189 lbs,L,Minsk,Belarus,05/26/01,
ARI,arizona-coyotes,J.J. Moser,90,24,6'1",173 lbs,L,Biel,Switzerland,01/06/00,
ARI,arizona-coyotes,Victor Soderstrom,77,22,6'0",183 lbs,R,Gavle,Sweden,02/26/01,
ARI,arizona-coyotes,Troy Stecher,51,29,5'10",184 lbs,R,Richmond,CAN,04/07/94,
ARI,arizona-coyotes,Juuso Valimaki,4,25,6'2",205 lbs,L,Tampere,Finland,10/06/98,
ARI,arizona-coyotes,Connor Ingram,39,26,6'2",196 lbs,L,Saskatoon,CAN,03/31/97,
ARI,arizona-coyotes,Karel Vejmelka,70,27,6'4",224 lbs,L,Trebic,Czechia,05/25/96,
CHI,chicago-blackhawks,Andreas Athanasiou,89,29,6'2",188 lbs,L,London,CAN,08/06/94,
CHI,chicago-blackhawks,Connor Bedard,98,18,5'10",185 lbs,R,North Vancouver,CAN,07/17/05,
CHI,chicago-blackhawks,Colin Blackwell,43,30,5'9",190 lbs,R,Lawrence,MA,03/28/93,
CHI,chicago-blackhawks,Colton Dach,28,21,6'4",196 lbs,,Fort Saskatchewan,CAN,01/04/03,
CHI,chicago-blackhawks,Jason Dickinson,16,28,6'2",200 lbs,L,Georgetown,CAN,07/04/95,
CHI,chicago-blackhawks,Ryan Donato,8,27,6'0",192 lbs,L,Boston,MA,04/09/96,
CHI,chicago-blackhawks,Reese Johnson,52,25,6'1",192 lbs,R,Saskatoon,CAN,07/10/98,
CHI,chicago-blackhawks,Tyler Johnson,90,33,5'8",182 lbs,R,Spokane,WA,07/29/90,
CHI,chicago-blackhawks,Philipp Kurashev,23,24,6'0",190 lbs,L,Davos,Switzerland,10/12/99,
CHI,chicago-blackhawks,Anthony Beauvillier,91,26,5'11",180 lbs,L,Sorel,CAN,06/08/97,
CHI,chicago-blackhawks,Nick Foligno,17,36,6'0",208 lbs,L,Buffalo,NY,10/31/87,
CHI,chicago-blackhawks,Taylor Hall,71,32,6'1",205 lbs,L,Calgary,CAN,11/14/91,
CHI,chicago-blackhawks,Boris Katchouk,14,25,6'2",204 lbs,L,Waterloo,CAN,06/18/98,
CHI,chicago-blackhawks,Zach Sanford,13,29,6'4",207 lbs,L,Salem,MA,11/09/94,
CHI,chicago-blackhawks,Samuel Savoie,67,19,5'10",189 lbs,,Dalhousie,CAN,03/25/04,
CHI,chicago-blackhawks,Brett Seney,62,27,5'9",156 lbs,L,London,CAN,02/28/96,
CHI,chicago-blackhawks,Joey Anderson,15,25,6'0",207 lbs,R,Roseville,MN,06/19/98,
CHI,chicago-blackhawks,MacKenzie Entwistle,58,24,6'3",184 lbs,R,Mississauga,CAN,07/14/99,
CHI,chicago-blackhawks,Taylor Raddysh,11,26,6'3",198 lbs,R,Caledon,CAN,02/18/98,
CHI,chicago-blackhawks,Louis Crevier,46,22,6'8",228 lbs,,Quebec City,CAN,05/04/01,
CHI,chicago-blackhawks,Seth Jones,4,29,6'4",209 lbs,R,Arlington,TX,10/03/94,
CHI,chicago-blackhawks,Kevin Korchinski,55,19,6'2",185 lbs,L,Saskatoon,CAN,06/21/04,
CHI,chicago-blackhawks,Jaycob Megna,24,31,6'6",220 lbs,L,Northbrook,IL,12/10/92,
CHI,chicago-blackhawks,Connor Murphy,5,30,6'4",212 lbs,R,Dublin,OH,03/26/93,
CHI,chicago-blackhawks,Isaak Phillips,41,22,6'3",205 lbs,L,Barrie,CAN,09/28/01,
CHI,chicago-blackhawks,Filip Roos,48,25,6'4",190 lbs,L,Goteborg,Sweden,01/05/99,
CHI,chicago-blackhawks,Jarred Tinordi,25,32,6'6",230 lbs,L,Burnsville,MN,02/20/92,
CHI,chicago-blackhawks,Alex Vlasic,72,22,6'6",199 lbs,L,Wilmette,IL,06/05/01,
CHI,chicago-blackhawks,Nikita Zaitsev,22,32,6'2",188 lbs,R,Moscow,USSR,10/29/91,
CHI,chicago-blackhawks,Petr Mrazek,34,32,6'2",188 lbs,L,Ostrava,Czechoslovakia,02/14/92,
CHI,chicago-blackhawks,Arvid Soderblom,40,24,6'3",180 lbs,L,Goteborg,Sweden,08/19/99,
